ID	lineage	domain	phylum	class	order	family	genus	species
UniRef90_A0A1M5EN28	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Prolixibacteraceae;g__Mariniphaga;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Marinilabiliales	f__Prolixibacteraceae	g__Mariniphaga	s__
UniRef90_K1JH05	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonasveronii	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Aeromonas	s__Aeromonasveronii
UniRef90_K1JS07	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterellawadsworthensis	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Burkholderiales	f__Sutterellaceae	g__Sutterella	s__Sutterellawadsworthensis
UniRef90_E8LVP9	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibriobrasiliensis	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	s__Vibriobrasiliensis
UniRef90_A0A1X9U087	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacteriumdamselae	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Photobacterium	s__Photobacteriumdamselae
UniRef90_A0A7V1RE25	d__Bacteria;p__Armatimonadota;c__Chthonomonadetes;o__Chthonomonadales;f__;g__;s__	d__Bacteria	p__Armatimonadota	c__Chthonomonadetes	o__Chthonomonadales	f__	g__	s__
UniRef90_A0A1G3QH19	d__Bacteria;p__Spirochaetota;c__;o__;f__;g__;s__	d__Bacteria	p__Spirochaetota	c__	o__	f__	g__	s__
UniRef90_A0A832WRF7	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanolinea;s__	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__Methanomicrobiales	f__Methanoregulaceae	g__Methanolinea	s__
UniRef90_A0A525CJC1	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfobulbaceae	g__	s__
UniRef90_A4YC46	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;s__Shewanellaputrefaciens	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae	g__Shewanella	s__Shewanellaputrefaciens
UniRef90_A0A3M2BQN6	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
UniRef90_A0KJ06	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonashydrophila	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Aeromonas	s__Aeromonashydrophila
UniRef90_A0A448KTY6	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Aeromonas	s__
UniRef90_A0A143HQ75	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cellvibrionales;f__Microbulbiferaceae;g__Microbulbifer;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Cellvibrionales	f__Microbulbiferaceae	g__Microbulbifer	s__
UniRef90_A0A7V5Z0X0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__	f__	g__	s__
UniRef90_A0A3C1YQX8	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A511QTD6	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibriosuperstes	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	s__Vibriosuperstes
UniRef90_A0A7Y4FHC6	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	s__
UniRef90_A0A177Y2H8	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	s__
UniRef90_A0A2S6Q3Q8	d__Bacteria;p__Pseudomonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__	o__	f__	g__	s__
UniRef90_C0BAC3	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcuscomes	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Coprococcus	s__Coprococcuscomes
UniRef90_A0A7Y5ID71	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A2N2M534	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
UniRef90_A0A7K0K576	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Actinomycetaceae	g__Mobiluncus	s__
UniRef90_A0A7Y4ERC5	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	s__
UniRef90_A0A1G8LTL8	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Ferrimonadaceae;g__Ferrimonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Ferrimonadaceae	g__Ferrimonas	s__
UniRef90_A0A1X7APG1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicomonadaceae;g__Parendozoicomonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Endozoicomonadaceae	g__Parendozoicomonas	s__
UniRef90_A8H853	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;s__Shewanellapealeana	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae	g__Shewanella	s__Shewanellapealeana
UniRef90_B3EM92	d__Bacteria;p__Chlorobiota;c__Chlorobiia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__Chlorobiumphaeobacteroides	d__Bacteria	p__Chlorobiota	c__Chlorobiia	o__Chlorobiales	f__Chlorobiaceae	g__Chlorobium	s__Chlorobiumphaeobacteroides
UniRef90_A0A1E4NC47	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Thiobacillaceae;g__Thiobacillus;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Nitrosomonadales	f__Thiobacillaceae	g__Thiobacillus	s__
UniRef90_A0A2N2ZEC2	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A7X7FS08	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UniRef90_A0A0B6TVA1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacteriummarinum	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Corynebacteriaceae	g__Corynebacterium	s__Corynebacteriummarinum
UniRef90_A0A525D7G2	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfobulbaceae	g__	s__
UniRef90_S9ZK24	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__Zoogloeaceae;g__Thauera;s__Thaueraterpenica	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Rhodocyclales	f__Zoogloeaceae	g__Thauera	s__Thaueraterpenica
UniRef90_E2ZB75	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaeramicronuciformis	d__Bacteria	p__Bacillota	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__Megasphaera	s__Megasphaeramicronuciformis
UniRef90_A0A6M8SRQ5	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Chromobacteriaceae;g__Deefgea;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Neisseriales	f__Chromobacteriaceae	g__Deefgea	s__
UniRef90_A0A7V2PV05	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__	f__	g__	s__
UniRef90_A0A5C4RTJ8	d__Bacteria;p__Chlorobiota;c__Chlorobiia;o__Chlorobiales;f__Chlorobiaceae;g__Prosthecochloris;s__	d__Bacteria	p__Chlorobiota	c__Chlorobiia	o__Chlorobiales	f__Chlorobiaceae	g__Prosthecochloris	s__
UniRef90_R8ARY1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Plesiomonas;s__Plesiomonasshigelloides	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Plesiomonas	s__Plesiomonasshigelloides
UniRef90_A0A1F9PAV8	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobaccia;o__Desulfobaccales;f__Desulfobaccaceae;g__Desulfobacca;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobaccia	o__Desulfobaccales	f__Desulfobaccaceae	g__Desulfobacca	s__
UniRef90_A0A850C259	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__	g__	s__
UniRef90_A0A498RFE9	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Lucifera;s__	d__Bacteria	p__Bacillota	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__Lucifera	s__
UniRef90_B0TTB3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;s__Shewanellahalifaxensis	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae	g__Shewanella	s__Shewanellahalifaxensis
UniRef90_A0A2M8CRM7	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__	f__	g__	s__
UniRef90_A0A7X7MC69	d__Bacteria;p__Lentisphaerota;c__;o__;f__;g__;s__	d__Bacteria	p__Lentisphaerota	c__	o__	f__	g__	s__
UniRef90_A0A7C3LE73	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__	f__	g__	s__
UniRef90_A0A3M1Z675	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UniRef90_A0A7Y5FSA2	d__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__;s__	d__Bacteria	p__Ignavibacteriota	c__Ignavibacteria	o__Ignavibacteriales	f__Ignavibacteriaceae	g__	s__
UniRef90_A0A7C3CZ50	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__	s__
UniRef90_A0A1T4U5P0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Enterovibrio;s__Enterovibrionigricans	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Enterovibrio	s__Enterovibrionigricans
UniRef90_A0A059G375	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomonadales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonasoceanitis	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomonadales	f__Hyphomonadaceae	g__Hyphomonas	s__Hyphomonasoceanitis
UniRef90_A0A6G8FI55	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Leucobacter;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Microbacteriaceae	g__Leucobacter	s__
UniRef90_A0A1M4TFD0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__
UniRef90_A0A2E0ZJB6	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__
UniRef90_A0A6P2B6B5	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__
UniRef90_A0A2E1AGL3	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__
UniRef90_A0A222SIM4	d__Bacteria;p__Chlorobiota;c__Chlorobiia;o__Chlorobiales;f__Chlorobiaceae;g__Prosthecochloris;s__	d__Bacteria	p__Chlorobiota	c__Chlorobiia	o__Chlorobiales	f__Chlorobiaceae	g__Prosthecochloris	s__
UniRef90_A0A4V0ZHB9	d__Bacteria;p__Verrucomicrobiota;c__;o__;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__	o__	f__	g__	s__
UniRef90_A0A0S7BCS9	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Longilinea;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Longilinea	s__
UniRef90_A0A6L3F190	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UniRef90_A0A2N3CI81	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__	f__	g__	s__
UniRef90_A0A661MV28	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
UniRef90_A0A259IIE0	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Polynucleobacter	s__
UniRef90_A0A0T9UJ74	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Yersiniaceae	g__Yersinia	s__
UniRef90_A0A1Q9GVB0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Photobacterium	s__
UniRef90_A0A7V7ZIU8	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__	f__	g__	s__
UniRef90_A0A2H3L0W3	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Oscillochloridaceae;g__CandidatusChloroploca;s__	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Chloroflexales	f__Oscillochloridaceae	g__CandidatusChloroploca	s__
UniRef90_A0A522FUY0	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A2E1ALZ9	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__
UniRef90_V4J5P0	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfofustis;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__Desulfofustis	s__
UniRef90_A0A7Y2WXS0	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Chloroflexales	f__	g__	s__
UniRef90_A0A356UB38	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Syntrophomonadaceae;g__Syntrophomonas;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Syntrophomonadaceae	g__Syntrophomonas	s__
UniRef90_A0A1U7JK72	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Stappiaceae;g__Pseudovibrio;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Stappiaceae	g__Pseudovibrio	s__
UniRef90_A0A7C5Q6P9	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__	f__	g__	s__
UniRef90_A0A7C4QDW6	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UniRef90_A5UTZ4	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Roseiflexus;s__	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Chloroflexales	f__Roseiflexaceae	g__Roseiflexus	s__
UniRef90_A0A1H1JFF0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Stappiaceae;g__Pseudovibrio;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Stappiaceae	g__Pseudovibrio	s__
UniRef90_B8GAD4	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__Chloroflexus;s__Chloroflexusaggregans	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Chloroflexales	f__Chloroflexaceae	g__Chloroflexus	s__Chloroflexusaggregans
UniRef90_A0A7X9PCN6	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__
UniRef90_A0A2S0QVV2	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__Zoogloeaceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Rhodocyclales	f__Zoogloeaceae	g__	s__
UniRef90_A0A4Y3HXZ2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrioinusitatus	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	s__Vibrioinusitatus
UniRef90_A0A422HJZ6	d__Bacteria;p__Chlorobiota;c__Chlorobiia;o__Chlorobiales;f__Chlorobiaceae;g__Prosthecochloris;s__	d__Bacteria	p__Chlorobiota	c__Chlorobiia	o__Chlorobiales	f__Chlorobiaceae	g__Prosthecochloris	s__
UniRef90_A0A1E4N9M3	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Thiobacillaceae;g__Thiobacillus;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Nitrosomonadales	f__Thiobacillaceae	g__Thiobacillus	s__
UniRef90_A0A7V4JS14	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__	f__	g__	s__
UniRef90_A0A7C4NA46	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UniRef90_A0A7C1IMG1	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UniRef90_A0A2A6RPG9	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Oscillochloridaceae;g__CandidatusViridilinea;s__	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Chloroflexales	f__Oscillochloridaceae	g__CandidatusViridilinea	s__
UniRef90_A0A7C3ZIT5	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Oscillatoriales;f__Microcoleaceae;g__Planktothricoides;s__	d__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Oscillatoriales	f__Microcoleaceae	g__Planktothricoides	s__
UniRef90_A0A2T5X7B8	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Microbacteriaceae	g__	s__
UniRef90_A0A0P6XLX9	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Leptolinea;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Leptolinea	s__
UniRef90_A0A0A8HUM9	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacterlari	d__Bacteria	p__Campylobacterota	c__Epsilonproteobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Campylobacter	s__Campylobacterlari
UniRef90_A0A558DIQ0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__Sedimenticola;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__Sedimenticola	s__
UniRef90_A0A831RJV0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__Sedimenticola;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__Sedimenticola	s__
UniRef90_A0A3M8K9U6	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Corynebacteriaceae	g__Corynebacterium	s__
UniRef90_A0A839H6B6	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiospirillum;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Thiospirillum	s__
UniRef90_A0A0B5D6I9	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacteriumhumireducens	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Corynebacteriaceae	g__Corynebacterium	s__Corynebacteriumhumireducens
UniRef90_A0A3D4NFJ5	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__
UniRef90_A0A1F3PSW6	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A2G9WSF4	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Pleomorphomonadaceae;g__Pleomorphomonas;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Pleomorphomonadaceae	g__Pleomorphomonas	s__
UniRef90_M5DRM1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Thalassolituus;s__Thalassolituusoleivorans	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	g__Thalassolituus	s__Thalassolituusoleivorans
UniRef90_A0A2K8UAA5	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Thiodictyon	s__
UniRef90_A0A7V7XF71	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__	f__	g__	s__
UniRef90_A0A662A435	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A2N2QTR2	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__	f__	g__	s__
UniRef90_A0A2E6YK33	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
